uri,startLine,endLine,id,name,text
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5439,5439,smartcheck_SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRAGMAS_VERSION,"SOLIDITY_PRAGMAS_VERSION
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5445,5445,semgrep_1_131_0_1_2_1_use_ownable2step,use-ownable2step,"By demanding that the receiver of the owner permissions actively accept via a contract call of its own,  `Ownable2Step` and `Ownable2StepUpgradeable` prevent the contract ownership from accidentally being transferred  to an address that cannot handle it."
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5469,5469,smartcheck_SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,"SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5472,5472,smartcheck_SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,"SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5473,5473,smartcheck_SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,"SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5474,5474,smartcheck_SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,"SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5494,5494,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5494,5494,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5495,5495,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/Gemini/VotacaoCondominio_F.sol,5496,5496,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
