uri,startLine,endLine,id,name,text
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,8,8,solhint_6_0_0_compiler_version,compiler-version,Compiler version ^0.8.20 does not satisfy the ^0.8.24 semver requirement
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,8,8,slither_0_11_3_solc_version,solc-version,"Version constraint ^0.8.20 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html)
	- VerbatimInvalidDeduplication
	- FullInlinerNonExpressionSplitArgumentEvaluationOrder
	- MissingSideEffectsOnSelectorAccess.
It is used by:
	- ^0.8.20 (../sb/Consorcio_F.sol#8)
"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,8,8,smartcheck_SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRAGMAS_VERSION,"SOLIDITY_PRAGMAS_VERSION
Severity: 1"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,Missing @author tag in contract 'FinancialPoolManager'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,16,16,smartcheck_SOLIDITY_LOCKED_MONEY,SOLIDITY_LOCKED_MONEY,"SOLIDITY_LOCKED_MONEY
Severity: 3"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,46,46,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'currentId'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,49,49,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'PoolCreated'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,49,49,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'PoolCreated'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,49,49,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [goodValue] on Event [PoolCreated] could be Indexed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,49,49,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'PoolCreated'. Expected: [poolId, owner, targetGood, goodValue], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,50,50,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'PoolActivated'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,50,50,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'PoolActivated'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,50,50,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [activationDate] on Event [PoolActivated] could be Indexed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,50,50,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'PoolActivated'. Expected: [poolId, activationDate], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,51,51,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'PoolCanceled'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,51,51,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'PoolCanceled'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,51,51,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'PoolCanceled'. Expected: [poolId], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,52,52,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'ParticipantJoined'. Expected: [poolId, participant], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,52,52,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'ParticipantJoined'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,52,52,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'ParticipantJoined'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,53,53,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'ParticipantLeft'. Expected: [poolId, participant], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,53,53,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'ParticipantLeft'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,53,53,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'ParticipantLeft'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,54,54,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'InstallmentPaid'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,54,54,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [amount] on Event [InstallmentPaid] could be Indexed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,54,54,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'InstallmentPaid'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,54,54,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'InstallmentPaid'. Expected: [poolId, participant, amount], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,55,55,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'WinnerSelected'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,55,55,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [amount] on Event [WinnerSelected] could be Indexed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,55,55,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'WinnerSelected'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,55,55,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'WinnerSelected'. Expected: [poolId, winner, amount], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,56,56,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'PoolFinished'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,56,56,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'PoolFinished'. Expected: [poolId], Found: []"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,56,56,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'PoolFinished'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,66,66,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'createPool'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,72,72,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,72,72,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,72,72,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,72,72,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,72,72,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 36 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,73,73,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,73,73,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,73,73,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 46 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,73,73,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,73,73,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,74,74,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,74,74,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,74,74,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 38 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,74,74,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,74,74,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,75,75,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,75,75,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,75,75,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,75,75,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,75,75,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 39 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,77,77,solhint_6_0_0_gas_increment_by_one,gas-increment-by-one,"GC: For [ currentId ] variable, increment/decrement by 1 using: [ ++variable ] to save gas"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,77,77,semgrep_1_131_0_1_2_1_use_prefix_increment_not_postfix,use-prefix-increment-not-postfix,Consider using the prefix increment expression whenever the return value is not needed. The prefix increment expression is cheaper in terms of gas.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,101,101,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'activatePool'
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,101,119,slither_0_11_3_timestamp,timestamp,"FinancialPoolManager.activatePool(uint256) (../sb/Consorcio_F.sol#101-119) uses timestamp for comparisons
	Dangerous comparisons:
	- require(bool,string)(msg.sender == pool.owner,Only pool owner can activate) (../sb/Consorcio_F.sol#105)
	- require(bool,string)(keccak256(bytes)(bytes(pool.status)) == keccak256(bytes)(bytes(accepting_participants)),Pool is not accepting participants) (../sb/Consorcio_F.sol#106-109)
	- require(bool,string)(pool.totalParticipants >= pool.minParticipants,Minimum participants requirement not met) (../sb/Consorcio_F.sol#110-113)
"
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,102,102,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,102,102,solhint_6_0_0_gas_strict_inequalities,gas-strict-inequalities,GC: Non strict inequality found. Try converting to a strict one
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,102,102,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,102,102,semgrep_1_131_0_1_2_1_use_multiple_require,use-multiple-require,"Using multiple require statements is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,105,105,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,105,105,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,106,106,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,106,106,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,106,106,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 34 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,106,106,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,106,106,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,107,107,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,107,107,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,108,108,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,108,108,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,109,109,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,109,109,semgrep_1_131_0_1_2_1_use_custom_error_not_require,use-custom-error-not-require,Consider using custom errors as they are more gas efficient while allowing developers  to describe the error in detail using NatSpec.
/home/ryan/Documents/LLM/Code/Claude/Consorcio_F.sol,110,110,semgrep_1_131_0_1_2_1_use_short_revert_string,use-short-revert-string,Shortening revert strings to fit in 32 bytes will decrease gas costs for deployment and  gas costs when the revert condition has been met.
